Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
10659,Jaylen Nowell,MIN,20.0,193.04,91.171992,Washington,USA,2019,2,43,15,3.8,0.9,1.3,1.2,0.016,0.065,0.165,0.471,0.1939999999999999,2019-20
10660,Jaylen Hoard,POR,21.0,203.2,97.975872,Wake Forest,France,Undrafted,Undrafted,Undrafted,13,2.9,2.5,0.3,3.0,0.111,0.158,0.153,0.504,0.054,2019-20
10662,Jaxson Hayes,NOP,20.0,210.82,99.79024,Texas-Austin,USA,2019,1,8,64,7.4,4.0,0.9,-1.8,0.085,0.14,0.146,0.6890000000000001,0.074,2019-20
10663,Javonte Green,BOS,26.0,193.04,92.98636,Radford,USA,Undrafted,Undrafted,Undrafted,48,3.4,1.9,0.5,-2.6,0.051,0.134,0.149,0.564,0.079,2019-20
10665,Jarrett Culver,MIN,21.0,198.12,88.45044,Texas Tech,USA,2019,1,6,63,9.2,3.4,1.7,-3.3,0.0409999999999999,0.092,0.187,0.467,0.105,2019-20
10667,Jarrell Brantley,UTA,24.0,195.58,113.398,College of Charleston,USA,2019,2,50,9,2.7,2.2,1.2,-17.0,0.019,0.1889999999999999,0.155,0.416,0.193,2019-20
10669,Ja Morant,MEM,20.0,190.5,78.92500799999999,Murray State,USA,2019,1,2,67,17.8,3.9,7.3,-0.6,0.024,0.09,0.256,0.556,0.354,2019-20
10672,Goga Bitadze,IND,20.0,210.82,113.398,,Georgia,2019,1,18,54,3.2,2.0,0.4,-1.4,0.052,0.146,0.17,0.523,0.066,2019-20
10682,Gabe Vincent,MIA,24.0,190.5,90.7184,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,9,2.4,0.6,0.7,-15.9,0.0,0.053,0.196,0.297,0.12,2019-20
10688,Garrison Mathews,WAS,23.0,195.58,97.52228,Lipscomb,USA,Undrafted,Undrafted,Undrafted,18,5.4,1.3,0.6,7.1,0.025,0.075,0.1369999999999999,0.691,0.063,2019-20
10691,Grant Williams,BOS,21.0,198.12,107.047712,Tennessee,USA,2019,1,22,69,3.4,2.6,1.0,6.3,0.053,0.106,0.1119999999999999,0.505,0.085,2019-20
10697,Isaiah Roby,OKC,22.0,203.2,104.32616,Nebraska-Lincoln,USA,2019,2,45,3,0.0,0.7,0.0,-11.5,0.0,0.1669999999999999,0.071,0.0,0.0,2019-20
10701,Ignas Brazdeikis,NYK,21.0,198.12,100.243832,Michigan,Canada,2019,2,47,9,1.9,0.6,0.4,-7.1,0.036,0.068,0.218,0.351,0.114,2019-20
10713,Kevin Porter Jr.,CLE,20.0,193.04,92.079176,Southern California,USA,2019,1,30,50,10.0,3.2,2.2,-11.2,0.018,0.121,0.2019999999999999,0.535,0.147,2019-20
10717,Kevin Hervey,OKC,23.0,205.74,104.32616,Texas-Arlington,USA,2018,2,57,10,1.7,1.2,0.5,-28.9,0.012,0.216,0.1889999999999999,0.315,0.192,2019-20
10725,Keldon Johnson,SAS,20.0,195.58,99.79024,Kentucky,USA,2019,1,29,17,9.1,3.4,0.9,11.3,0.033,0.146,0.1639999999999999,0.711,0.066,2019-20
10726,Kelan Martin,MIN,24.0,195.58,104.32616,Butler,USA,Undrafted,Undrafted,Undrafted,31,6.4,3.1,0.7,-1.7,0.021,0.154,0.171,0.506,0.071,2019-20
10729,Kendrick Nunn,MIA,24.0,187.96,86.18248,Oakland,USA,Undrafted,Undrafted,Undrafted,67,15.3,2.7,3.3,1.2,0.011,0.079,0.236,0.534,0.182,2019-20
10744,Kyle Guy,SAC,22.0,185.42,75.749864,Virginia,USA,2019,2,55,3,1.3,0.3,0.3,-45.8,0.0,0.091,0.2,0.4,0.125,2019-20
10746,Kyle Alexander,MIA,23.0,208.28,97.975872,Tennessee,Canada,Undrafted,Undrafted,Undrafted,2,1.0,1.5,0.0,-6.7,0.111,0.067,0.079,0.5,0.0,2019-20
10747,Ky Bowman,GSW,23.0,185.42,84.821704,Boston College,USA,Undrafted,Undrafted,Undrafted,45,7.4,2.7,2.9,-8.4,0.022,0.093,0.168,0.494,0.2019999999999999,2019-20
10752,KZ Okpala,MIA,21.0,203.2,97.52228,Stanford,USA,2019,2,32,5,1.4,1.0,0.2,-31.7,0.038,0.16,0.102,0.595,0.077,2019-20
10753,Juwan Morgan,UTA,23.0,200.66,105.233344,Indiana,USA,Undrafted,Undrafted,Undrafted,21,1.7,1.4,0.3,12.0,0.07,0.128,0.1009999999999999,0.648,0.053,2019-20
10755,Jordan McLaughlin,MIN,24.0,180.34,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,30,7.6,1.6,4.2,-5.8,0.01,0.079,0.151,0.5870000000000001,0.303,2019-20
10757,Jordan Bone,DET,22.0,190.5,81.64656,Tennessee,USA,2019,2,57,10,1.2,0.4,0.8,-2.9,0.0,0.091,0.171,0.3,0.235,2019-20
10764,John Konchar,MEM,24.0,195.58,95.25432,Indiana-Purdue Fort Wayne,USA,Undrafted,Undrafted,Undrafted,19,2.8,2.5,1.2,4.9,0.093,0.152,0.0969999999999999,0.713,0.161,2019-20
10771,Jordan Poole,GSW,21.0,193.04,87.996848,Michigan,USA,2019,1,28,57,8.8,2.1,2.4,-8.2,0.0069999999999999,0.087,0.2,0.4539999999999999,0.16,2019-20
10777,Justin Wright-Foreman,UTA,22.0,182.88,86.18248,Hofstra,USA,2019,2,53,4,4.8,1.3,1.8,-32.5,0.0,0.125,0.225,0.437,0.292,2019-20
10778,Justin Robinson,WAS,22.0,185.42,88.45044,Virginia Tech ,USA,2019,Undrafted,Undrafted,9,1.4,0.6,0.8,29.9,0.022,0.098,0.133,0.542,0.1939999999999999,2019-20
10780,Justin James,SAC,23.0,200.66,86.18248,Wyoming,USA,2019,2,40,36,2.5,0.9,0.5,-2.4,0.024,0.111,0.181,0.477,0.118,2019-20
10786,Juan Toscano-Anderson,GSW,27.0,198.12,94.800728,Marquette,USA,Undrafted,Undrafted,Undrafted,13,5.3,4.0,2.0,-12.0,0.031,0.163,0.125,0.529,0.144,2019-20
10789,Josh Reaves,DAL,23.0,193.04,97.068688,Penn State,USA,Undrafted,Undrafted,Undrafted,4,2.0,0.8,0.8,15.5,0.03,0.063,0.161,0.405,0.158,2019-20
10796,Caleb Martin,CHA,24.0,195.58,92.98636,Nevada-Reno,USA,Undrafted,Undrafted,Undrafted,18,6.2,2.1,1.3,0.8,0.03,0.086,0.152,0.595,0.122,2019-20
10801,Bruno Fernando,ATL,21.0,205.74,108.86208,Maryland,Angola,2019,2,34,56,4.3,3.5,0.9,-5.6,0.085,0.179,0.147,0.542,0.1009999999999999,2019-20
10805,Brian Bowen II,IND,21.0,198.12,86.18248,,USA,Undrafted,Undrafted,Undrafted,6,1.0,1.2,0.0,15.7,0.032,0.162,0.143,0.3,0.0,2019-20
10809,Brandon Clarke,MEM,23.0,203.2,97.52228,Gonzaga,Canada,2019,1,21,58,12.1,5.9,1.4,-0.1,0.067,0.177,0.18,0.6629999999999999,0.092,2019-20
10813,Cam Reddish,ATL,20.0,203.2,98.883056,Duke,USA,2019,1,10,58,10.5,3.7,1.5,-6.3,0.021,0.11,0.185,0.5,0.079,2019-20
10814,Cameron Johnson,PHX,24.0,203.2,95.25432,North Carolina,USA,2019,1,11,57,8.8,3.3,1.2,1.0,0.037,0.109,0.151,0.586,0.078,2019-20
10818,Chris Silva,MIA,23.0,203.2,106.140528,South Carolina,Gabon,Undrafted,Undrafted,Undrafted,44,3.0,2.9,0.5,-6.0,0.162,0.184,0.155,0.6509999999999999,0.103,2019-20
10820,Chris Clemons,HOU,22.0,175.26,81.64656,Campbell University,USA,Undrafted,Undrafted,Undrafted,33,4.9,0.9,0.8,-8.8,0.012,0.08,0.235,0.5479999999999999,0.162,2019-20
10826,Charlie Brown Jr.,ATL,23.0,198.12,90.264808,St. Joseph's (PA),USA,Undrafted,Undrafted,Undrafted,10,2.0,0.4,0.2,33.9,0.04,0.048,0.231,0.472,0.077,2019-20
10830,Carsen Edwards,BOS,22.0,180.34,90.7184,Purdue,USA,2019,2,33,37,3.3,1.3,0.6,-5.5,0.0139999999999999,0.107,0.171,0.444,0.111,2019-20
10833,Bol Bol,DEN,20.0,218.44,99.79024,Oregon,Sudan,2019,2,44,7,5.7,2.7,0.9,-9.8,0.057,0.171,0.206,0.617,0.103,2019-20
10834,Coby White,CHI,20.0,193.04,88.45044,North Carolina,USA,2019,1,7,65,13.2,3.5,2.7,-4.4,0.015,0.128,0.235,0.506,0.162,2019-20
10843,Alen Smailagic,GSW,19.0,208.28,97.52228,,Serbia,2019,2,39,14,4.2,1.9,0.9,-3.0,0.077,0.11,0.175,0.61,0.133,2019-20
10847,Admiral Schofield,WAS,23.0,195.58,109.315672,Tennessee,United Kingdom,2019,2,42,33,3.0,1.4,0.5,-7.1,0.017,0.106,0.118,0.502,0.057,2019-20
10848,Adam Mokoka,CHI,21.0,195.58,86.18248,,France,Undrafted,Undrafted,Undrafted,11,2.9,0.9,0.4,17.1,0.057,0.0289999999999999,0.11,0.5379999999999999,0.043,2019-20
10854,Amir Coffey,LAC,23.0,200.66,95.25432,Minnesota,USA,Undrafted,Undrafted,Undrafted,18,3.2,0.9,0.8,-0.5,0.025,0.066,0.174,0.493,0.139,2019-20
10866,Anzejs Pasecniks,WAS,24.0,218.44,103.872568,,Latvia,2017,1,25,27,5.8,4.0,0.7,0.2,0.086,0.153,0.151,0.551,0.0579999999999999,2019-20
10875,Cody Martin,CHA,24.0,195.58,92.98636,Nevada-Reno,USA,2019,2,36,48,5.0,3.3,2.0,-3.2,0.039,0.14,0.131,0.505,0.154,2019-20
10881,Donta Hall,BKN,22.0,205.74,103.872568,Alabama,USA,Undrafted,Undrafted,Undrafted,9,4.3,4.2,0.4,-12.0,0.093,0.1969999999999999,0.109,0.652,0.048,2019-20
10887,Dewan Hernandez,TOR,23.0,208.28,106.59412,Miami,USA,2019,2,59,6,2.3,2.3,0.5,17.2,0.172,0.265,0.257,0.432,0.125,2019-20
10889,Devontae Cacok,LAL,23.0,203.2,108.86208,North Carolina-Wilmington,USA,Undrafted,Undrafted,Undrafted,1,6.0,5.0,1.0,22.7,0.1669999999999999,0.3329999999999999,0.222,0.5,0.125,2019-20
10890,Devon Hall,OKC,24.0,195.58,97.52228,Virginia,USA,2018,2,53,11,1.8,0.6,1.2,3.8,0.019,0.06,0.182,0.298,0.217,2019-20
10899,Eric Paschall,GSW,23.0,198.12,115.66596,Villanova,USA,2019,2,41,60,14.0,4.6,2.1,-10.6,0.047,0.1159999999999999,0.207,0.5710000000000001,0.126,2019-20
10900,Eric Mika,SAC,25.0,208.28,105.68693600000002,Brigham Young,USA,2017,Undrafted,Undrafted,1,6.0,7.0,0.0,19.5,0.111,0.263,0.089,0.773,0.0,2019-20
10923,Daniel Gafford,CHI,21.0,208.28,106.140528,Arkansas,USA,2019,2,38,43,5.1,2.5,0.5,-1.9,0.081,0.092,0.131,0.6859999999999999,0.051,2019-20
10928,DaQuan Jeffries,SAC,22.0,195.58,104.32616,Tulsa,USA,Undrafted,Undrafted,Undrafted,13,3.8,1.4,0.5,3.0,0.021,0.105,0.129,0.586,0.06,2019-20
10939,Darius Garland,CLE,20.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,59,12.3,1.9,3.9,-8.7,0.0139999999999999,0.046,0.201,0.498,0.182,2019-20
10946,Dean Wade,CLE,23.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,12,1.7,1.6,0.2,-6.5,0.038,0.213,0.091,0.7440000000000001,0.039,2019-20
10952,De'Andre Hunter,ATL,22.0,200.66,102.0582,Virginia,USA,2019,1,4,63,12.3,4.5,1.8,-5.5,0.021,0.1159999999999999,0.173,0.521,0.079,2019-20
10957,Darius Bazley,OKC,20.0,203.2,94.347136,,USA,2019,1,23,61,5.6,4.0,0.7,-3.2,0.025,0.172,0.146,0.497,0.054,2019-20
10965,T.J. Leaf,IND,23.0,208.28,100.697424,UCLA,USA,2017,1,18,28,3.0,2.5,0.3,0.2,0.094,0.174,0.18,0.451,0.057,2019-20
10968,Tacko Fall,BOS,24.0,226.06,141.067112,Central Florida,Senegal,Undrafted,Undrafted,Undrafted,7,3.3,2.1,0.1,12.7,0.036,0.326,0.25,0.7509999999999999,0.067,2019-20
10970,Talen Horton-Tucker,LAL,19.0,193.04,106.140528,Iowa State,USA,2019,2,46,6,5.7,1.2,1.0,-9.5,0.022,0.0559999999999999,0.18,0.535,0.107,2019-20
10971,Tariq Owens,PHX,25.0,208.28,92.98636,Texas Tech,USA,Undrafted,Undrafted,Undrafted,3,1.3,1.0,0.0,-43.4,0.105,0.067,0.171,0.34,0.0,2019-20
10973,Terance Mann,LAC,23.0,195.58,97.52228,Florida State,USA,2019,2,48,41,2.4,1.3,1.3,0.1,0.026,0.1119999999999999,0.123,0.545,0.209,2019-20
10974,Terence Davis,TOR,23.0,193.04,91.171992,Mississippi,USA,Undrafted,Undrafted,Undrafted,72,7.5,3.3,1.6,7.9,0.039,0.1369999999999999,0.181,0.588,0.14,2019-20
10982,Stanton Kidd,UTA,28.0,198.12,97.975872,Colorado State,USA,Undrafted,Undrafted,Undrafted,4,0.0,0.8,0.3,2.3,0.0,0.158,0.139,0.0,0.1,2019-20
10986,Romeo Langford,BOS,20.0,193.04,97.975872,Indiana,USA,2019,1,14,32,2.5,1.3,0.4,8.9,0.038,0.065,0.113,0.434,0.045,2019-20
10991,Rui Hachimura,WAS,22.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,48,13.5,6.1,1.8,-8.2,0.051,0.155,0.1889999999999999,0.535,0.088,2019-20
10996,Sekou Doumbouya,DET,19.0,203.2,104.32616,,France,2019,1,15,38,6.4,3.1,0.5,-10.8,0.026,0.1369999999999999,0.1639999999999999,0.474,0.037,2019-20
11003,Shamorie Ponds,TOR,22.0,182.88,79.3786,"St. John's, N.Y.",USA,Undrafted,Undrafted,Undrafted,4,2.3,0.3,0.5,-5.5,0.0,0.1669999999999999,0.222,0.765,0.4,2019-20
11011,Vincent Poirier,BOS,26.0,213.36,106.59412,,France,Undrafted,Undrafted,Undrafted,22,1.9,2.0,0.4,-6.5,0.09,0.195,0.141,0.525,0.088,2019-20
11012,Vlatko Cancar,DEN,23.0,203.2,107.047712,,Slovenia,2017,2,49,14,1.2,0.7,0.2,-6.0,0.109,0.119,0.177,0.507,0.086,2019-20
11015,Wenyen Gabriel,POR,23.0,205.74,92.98636,Kentucky,South Sudan,Undrafted,Undrafted,Undrafted,30,2.1,1.7,0.3,-7.2,0.08,0.148,0.124,0.546,0.046,2019-20
11019,William Howard,HOU,26.0,203.2,93.893544,,France,Undrafted,Undrafted,Undrafted,2,0.0,1.0,0.5,-51.3,0.0,0.25,0.152,0.0,0.2,2019-20
11027,Zach Norvell Jr.,GSW,22.0,195.58,92.98636,Gonzaga,USA,2019,Undrafted,Undrafted,5,2.0,1.2,0.6,-32.3,0.0,0.207,0.147,0.402,0.091,2019-20
11029,Zion Williamson,NOP,19.0,198.12,128.820128,Duke,USA,2019,1,1,24,22.5,6.3,2.1,5.1,0.092,0.114,0.291,0.616,0.119,2019-20
11030,Zylan Cheatham,NOP,24.0,195.58,99.79024,Arizona State,USA,Undrafted,Undrafted,Undrafted,4,3.0,2.3,0.8,-23.9,0.062,0.128,0.103,0.667,0.094,2019-20
11034,Vic Law,ORL,24.0,200.66,91.171992,Northwestern,USA,Undrafted,Undrafted,Undrafted,8,1.9,1.4,0.4,-9.7,0.0289999999999999,0.145,0.15,0.363,0.086,2019-20
11043,Tremont Waters,BOS,22.0,177.8,79.3786,Louisiana State,USA,2019,2,51,11,3.6,1.1,1.5,8.4,0.0,0.089,0.2319999999999999,0.381,0.195,2019-20
11050,Ty Jerome,PHX,22.0,195.58,88.45044,Virginia,USA,2019,1,24,31,3.3,1.5,1.4,-13.5,0.019,0.12,0.17,0.425,0.222,2019-20
11051,Tyler Cook,DEN,22.0,203.2,115.66596,Iowa,USA,Undrafted,Undrafted,Undrafted,13,1.8,1.1,0.1,-9.8,0.103,0.148,0.15,0.741,0.031,2019-20
11052,Tyler Herro,MIA,20.0,195.58,88.45044,Kentucky,USA,2019,1,13,55,13.5,4.1,2.2,-1.7,0.011,0.131,0.213,0.55,0.131,2019-20
11064,Matisse Thybulle,PHI,23.0,195.58,91.171992,Washington,USA,2019,1,20,65,4.7,1.6,1.2,2.4,0.033,0.049,0.108,0.539,0.081,2019-20
11065,Matt Mooney,CLE,23.0,187.96,90.264808,Texas Tech,USA,Undrafted,Undrafted,Undrafted,4,0.5,0.8,0.3,17.5,0.0,0.158,0.08,0.25,0.071,2019-20
11066,Matt Thomas,TOR,25.0,193.04,86.18248,Iowa State,USA,Undrafted,Undrafted,Undrafted,41,4.9,1.5,0.5,4.2,0.018,0.1,0.152,0.65,0.076,2019-20
11069,Max Strus,CHI,24.0,195.58,97.52228,DePaul,USA,Undrafted,Undrafted,Undrafted,2,2.5,0.5,0.0,105.8,0.1669999999999999,0.0,0.158,0.727,0.0,2019-20
11073,Mfiondu Kabengele,LAC,22.0,205.74,113.398,Florida State,Canada,2019,1,27,12,3.5,0.9,0.2,0.8,0.017,0.159,0.242,0.614,0.05,2019-20
11075,Michael Frazier II,HOU,26.0,190.5,90.7184,Florida,USA,Undrafted,Undrafted,Undrafted,13,2.1,0.8,0.2,-16.0,0.006,0.067,0.115,0.384,0.021,2019-20
11076,Michael Porter Jr.,DEN,22.0,208.28,98.883056,Missouri,USA,2018,1,14,55,9.3,4.7,0.8,0.7,0.07,0.214,0.211,0.617,0.074,2019-20
11084,Miye Oni,UTA,22.0,195.58,93.439952,Yale,USA,2019,2,58,10,3.5,1.7,0.4,-8.6,0.044,0.121,0.146,0.512,0.051,2019-20
11086,Marko Guduric,MEM,25.0,198.12,91.171992,,Serbia,Undrafted,Undrafted,Undrafted,44,3.9,1.7,1.0,-2.6,0.0279999999999999,0.115,0.168,0.514,0.127,2019-20
11089,Louis King,DET,21.0,200.66,92.98636,Oregon,USA,Undrafted,Undrafted,Undrafted,10,2.0,1.0,0.5,11.0,0.015,0.141,0.163,0.4479999999999999,0.125,2019-20
11091,Luguentz Dort,OKC,21.0,190.5,97.52228,Arizona State,Canada,Undrafted,Undrafted,Undrafted,36,6.8,2.3,0.8,4.4,0.03,0.066,0.139,0.506,0.045,2019-20
11093,Luka Samanic,SAS,20.0,208.28,102.965384,,Croatia,2019,1,19,3,5.3,3.3,2.0,8.8,0.02,0.1669999999999999,0.179,0.45,0.182,2019-20
11100,Malik Newman,CLE,23.0,190.5,86.18248,Kansas,USA,2018,Undrafted,Undrafted,1,2.0,0.0,0.0,-30.4,0.0,0.0,0.5710000000000001,0.347,0.0,2019-20
11105,Marial Shayok,PHI,24.0,195.58,89.811216,Iowa State,Canada,2019,2,54,4,2.8,1.8,0.3,-23.2,0.033,0.1939999999999999,0.243,0.4,0.053,2019-20
11108,Marques Bolden,CLE,22.0,208.28,112.944408,Duke,USA,2019,Undrafted,Undrafted,1,0.0,2.0,0.0,57.1,0.0,0.5,0.0,0.0,0.0,2019-20
11121,Paul Watson,TOR,25.0,198.12,95.25432,Fresno State,USA,Undrafted,Undrafted,Undrafted,10,3.1,1.7,0.8,16.3,0.02,0.163,0.142,0.517,0.107,2019-20
11122,P.J. Washington,CHA,21.0,200.66,104.32616,Kentucky,USA,2019,1,12,58,12.2,5.4,2.1,-6.3,0.032,0.145,0.184,0.547,0.115,2019-20
11123,Quinndary Weatherspoon,SAS,23.0,190.5,92.98636,Mississippi State,USA,2019,2,49,11,1.1,0.6,1.0,-13.7,0.011,0.074,0.107,0.336,0.183,2019-20
11126,Rayjon Tucker,UTA,22.0,190.5,94.800728,Arkansas-Little Rock,USA,Undrafted,Undrafted,Undrafted,20,3.1,1.0,0.3,-6.9,0.017,0.113,0.152,0.584,0.043,2019-20
11134,RJ Barrett,NYK,20.0,198.12,97.068688,Duke,Canada,2019,1,3,56,14.3,5.0,2.6,-9.1,0.027,0.134,0.2339999999999999,0.479,0.127,2019-20
11137,Oshae Brissett,TOR,22.0,200.66,95.25432,Syracuse,Canada,Undrafted,Undrafted,Undrafted,19,1.9,1.4,0.4,11.6,0.063,0.109,0.145,0.4579999999999999,0.074,2019-20
11139,Moses Brown,POR,20.0,218.44,111.13004,UCLA,USA,Undrafted,Undrafted,Undrafted,9,1.2,1.6,0.1,-50.9,0.073,0.324,0.2,0.407,0.048,2019-20
11140,Mychal Mulder,GSW,26.0,190.5,83.46092800000001,Kentucky,Canada,Undrafted,Undrafted,Undrafted,7,11.0,3.3,1.1,6.2,0.016,0.093,0.165,0.5329999999999999,0.053,2019-20
11143,Nassir Little,POR,20.0,195.58,99.79024,North Carolina,USA,2019,1,25,48,3.6,2.3,0.5,-3.2,0.048,0.12,0.131,0.505,0.05,2019-20
11145,Naz Reid,MIN,20.0,205.74,119.748288,Louisiana State,USA,Undrafted,Undrafted,Undrafted,30,9.0,4.1,1.2,0.7,0.06,0.176,0.2339999999999999,0.505,0.106,2019-20
11147,Nickeil Alexander-Walker,NOP,21.0,195.58,92.98636,Virginia Tech,Canada,2019,1,17,47,5.7,1.8,1.9,-3.6,0.015,0.122,0.233,0.473,0.212,2019-20
11150,Nicolo Melli,NOP,29.0,205.74,107.047712,,Italy,Undrafted,Undrafted,Undrafted,60,6.6,3.0,1.4,-4.3,0.034,0.132,0.158,0.556,0.1119999999999999,2019-20
11152,Nigel Williams-Goss,UTA,25.0,187.96,86.18248,Gonzaga,USA,2017,2,55,10,1.4,0.6,0.6,4.5,0.037,0.07,0.161,0.415,0.158,2019-20
11157,Norvel Pelle,PHI,27.0,208.28,104.779752,Iona,USA,Undrafted,Undrafted,Undrafted,24,2.4,3.0,0.3,-15.7,0.081,0.22,0.131,0.526,0.049,2019-20
11158,Nicolas Claxton,BKN,21.0,210.82,97.52228,Georgia,USA,2019,2,31,15,4.4,2.9,1.1,-15.6,0.09,0.1119999999999999,0.144,0.5770000000000001,0.142,2019-20
11160,Freddie Gillespie,TOR,24.0,205.74,111.13004,Baylor,USA,Undrafted,Undrafted,Undrafted,20,5.6,4.9,0.5,-9.6,0.1,0.142,0.12,0.563,0.034,2020-21
11165,Gabriel Deck,OKC,26.0,198.12,104.779752,,Argentina,Undrafted,Undrafted,Undrafted,10,8.4,4.0,2.4,-12.7,0.067,0.118,0.159,0.5479999999999999,0.16,2020-21
11180,Grant Riller,CHA,24.0,187.96,86.18248,College of Charleston,USA,2020,2,56,7,2.6,0.1,0.4,-5.4,0.0,0.04,0.22,0.75,0.3,2020-21
11182,Greg Whittington,DEN,28.0,203.2,95.25432,Georgetown,USA,Undrafted,Undrafted,Undrafted,4,0.0,0.0,0.0,33.3,0.0,0.0,0.103,0.0,0.0,2020-21
11192,Facundo Campazzo,DEN,30.0,177.8,88.45044,,Argentina,Undrafted,Undrafted,Undrafted,65,6.1,2.1,3.6,2.8,0.015,0.081,0.128,0.5579999999999999,0.215,2020-21
11197,Didi Louzada,NOP,21.0,195.58,85.275296,,Brazil,2019,2,35,3,2.7,1.0,1.0,-7.3,0.015,0.032,0.114,0.308,0.073,2020-21
11210,Dylan Windler,CLE,24.0,198.12,88.904032,Belmont,USA,2019,1,26,31,5.2,3.5,1.1,-6.5,0.039,0.171,0.14,0.5670000000000001,0.089,2020-21
11215,Elijah Bryant,MIL,26.0,195.58,95.25432,Brigham Young,USA,Undrafted,Undrafted,Undrafted,1,16.0,6.0,3.0,14.0,0.065,0.133,0.231,0.5589999999999999,0.13,2020-21
11216,Elijah Hughes,UTA,23.0,195.58,97.52228,Syracuse,USA,2020,2,39,18,1.7,0.5,0.3,-28.8,0.0139999999999999,0.119,0.242,0.488,0.158,2020-21
11234,Jay Scrubb,LAC,20.0,195.58,99.79024,                                   ,USA,2020,2,55,4,8.8,3.5,0.3,-2.8,0.022,0.14,0.217,0.4579999999999999,0.015,2020-21
11254,Jontay Porter,MEM,21.0,210.82,108.86208,Missouri,USA,Undrafted,Undrafted,Undrafted,11,2.0,1.3,0.1,0.9,0.065,0.149,0.182,0.64,0.033,2020-21
11255,Devon Dotson,CHI,21.0,187.96,83.91452,Kansas,USA,Undrafted,Undrafted,Undrafted,11,2.1,0.5,0.6,21.7,0.039,0.061,0.16,0.5479999999999999,0.2,2020-21
11258,Immanuel Quickley,NYK,22.0,190.5,86.18248,Kentucky,USA,2020,1,25,64,11.4,2.1,2.0,7.1,0.02,0.086,0.246,0.557,0.1639999999999999,2020-21
11261,Isaac Okoro,CLE,20.0,195.58,102.0582,Auburn,USA,2020,1,5,67,9.6,3.1,1.9,-8.7,0.031,0.066,0.142,0.514,0.086,2020-21
11263,Isaiah Joe,PHI,21.0,193.04,74.84268,Arkansas,USA,2020,2,49,41,3.7,0.9,0.5,1.8,0.0139999999999999,0.083,0.163,0.5329999999999999,0.072,2020-21
11265,Isaiah Stewart,DET,20.0,203.2,113.398,Washington,USA,2020,1,16,68,7.9,6.7,0.9,-2.0,0.105,0.193,0.15,0.597,0.064,2020-21
11275,James Wiseman,GSW,20.0,213.36,108.86208,Memphis,USA,2020,1,2,39,11.5,5.8,0.7,-8.8,0.063,0.19,0.231,0.552,0.05,2020-21
11276,Jaden McDaniels,MIN,20.0,205.74,83.91452,Washington,USA,2020,1,28,63,6.8,3.7,1.1,-3.4,0.032,0.118,0.118,0.552,0.064,2020-21
11277,Jae'Sean Tate,HOU,25.0,193.04,104.32616,Ohio State,USA,Undrafted,Undrafted,Undrafted,70,11.3,5.3,2.5,-3.8,0.06,0.118,0.161,0.5760000000000001,0.127,2020-21
11279,Jahmi'us Ramsey,SAC,20.0,190.5,86.18248,Texas Tech,USA,2020,2,43,13,3.1,0.8,0.5,2.4,0.019,0.08,0.183,0.498,0.088,2020-21
11283,Jalen Harris,TOR,22.0,195.58,88.45044,Nevada,USA,2020,2,59,13,7.4,1.4,1.3,0.3,0.017,0.091,0.2189999999999999,0.632,0.153,2020-21
11286,Jalen Smith,PHX,21.0,208.28,97.52228,Maryland,USA,2020,1,10,27,2.0,1.4,0.1,-4.4,0.044,0.174,0.161,0.499,0.037,2020-21
11292,Devin Vassell,SAS,20.0,195.58,90.7184,Florida State,USA,2020,1,11,62,5.5,2.8,0.9,-2.4,0.021,0.138,0.138,0.524,0.071,2020-21
11312,Brodric Thomas,CLE,24.0,195.58,83.91452,Truman State,USA,Undrafted,Undrafted,Undrafted,32,3.9,1.7,0.9,-4.5,0.019,0.107,0.158,0.487,0.115,2020-21
11319,CJ Elleby,POR,21.0,198.12,90.7184,Washington State,USA,2020,2,46,30,2.3,1.1,0.3,-5.3,0.049,0.089,0.16,0.4679999999999999,0.076,2020-21
11324,Cameron Oliver,HOU,24.0,203.2,102.0582,Nevada,USA,Undrafted,Undrafted,Undrafted,4,10.8,5.3,1.3,-5.2,0.05,0.188,0.174,0.619,0.086,2020-21
11332,Aaron Nesmith,BOS,21.0,195.58,97.52228,Vanderbilt,USA,2020,1,14,46,4.7,2.8,0.5,-0.5,0.0409999999999999,0.146,0.133,0.573,0.047,2020-21
11338,Aleksej Pokusevski,OKC,19.0,213.36,86.18248,,Serbia,2020,1,17,45,8.2,4.7,2.2,-16.7,0.025,0.155,0.1969999999999999,0.43,0.133,2020-21
11343,Ashton Hagans,MIN,21.0,190.5,86.18248,Kentucky,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.0,0.0,-21.8,0.0,0.0,0.083,0.0,0.0,2020-21
11353,Anthony Edwards,MIN,19.0,193.04,102.0582,Georgia,USA,2020,1,1,72,19.3,4.7,2.9,-5.0,0.023,0.121,0.264,0.523,0.142,2020-21
